Job No,Corpus,Model,Configuration,,FPR/article,FNR/article,TPR/article,TNR/article,FPR/tag,FNR/tag,Magic Number,Sum,Product,Date,0.1385ln(x)+y,,,,
17564845,-empty,doc2vec/TF-IDF/TF-IDF bi + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec,1600,800] ReLU Adam 1e-5",,0.3958737412049,1.0870402587315,1.98055425594251,534.536531744121,0.129050218114296,0.354362433995622,3.06759451467401,,,,,,,,
,-empty,GPT2 + NN,On all corpus; GPT; ReLU (512); epochs = 10; 1024 matrix,Haimoshri,325788,456318,335318,117323814,0.41,0.57,,,,,,,,,
,-empty,GPT2 + NN,,Jamie,,,,,0.6483,0.3671,,,,10-Aug,,,,,
,-empty,GPT2 + NN,On all corpus; GPT; ReLU (1024); ReLU (512); epochs = 10; 1024 matrix,Haimoshri,,,,,0.41,0.55,,,,,,,,,
,-empty,GPT2 + NN,On all corpus; GPT; ReLU (1024); ReLU (512); epochs = 20; 1024 matrix,Haimoshri,,,,,0.47,0.54,,,,,,,,,
,-empty,GPT2 + NN,On all corpus; GPT; ReLU (1024); ReLU (512); ReLU (512) ; epochs = 20; 1024 matrix,Haimoshri,,,,,0.4,0.56,,,,,,,,,
17573234,-empty,doc2vec/TF-IDF/TF-IDF bi + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec,1600,800] ReLU Adam 1e-5",tests GPT2,0.405521664675609,1.07502577776162,1.98837161766242,534.5310809399,0.132376447561573,0.350925994573033,3.06339739542404,,,,,,,,
17573235,-empty,TF-IDF/TF-IDF bi/GPT2 + NN,"50 epochs [500TF-IDF+500TF-IDFbi+768GPT2,1600,800] ReLU Adam 1e-5",tests doc2vec,0.431944438135643,1.21359430572652,1.85239222170237,534.502069034435,0.140882692820528,0.395825061483303,3.06598652742889,,,,,,,,
17573236,-empty,doc2vec/TF-IDF/GPT2 + NN,"50 epochs [500TF-IDF+800doc2vec+768GPT2,1600,800] ReLU Adam 1e-5",tests TF-IDFbi,0.423727350772878,1.14752601623431,1.91567605870516,534.513070574287,0.138328239667718,0.374616492206766,3.06320207493947,,,,,,,,
17573237,-empty,doc2vec/TF-IDF bi/GPT2 + NN,"50 epochs [500TF-IDFbi+800doc2vec+768GPT2,1600,800] ReLU Adam 1e-5",tests TF-IDF,0.399725642854222,1.21452094244404,1.8518743953014,534.5338790194,0.130356851882028,0.396074481164915,3.06639533774544,,,,,,,,
17573349,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1600,800] ReLU Adam 1e-5",,0.423641046372716,1.03445362501192,2.02698602322951,534.514919305385,0.138379682453014,0.337897768328093,3.06143964824143,,,,,,,,
,-empty,BERT + NN,Jamie,,,,,,0.92,0.38,,,,,,,,,
17615962,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1024,256,128,256] ReLU+BatchNorm Adam 1e-5",,0.453647723607887,1.18003097873732,1.87985064796435,534.48647064969,0.148256625239744,0.38564595716381,3.05988162670167,,,11-Aug,,,,,
17621052,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,"100 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1024,256,128,256] ReLU+BatchNorm Adam 1e-5",,0.513461215256801,1.10874354420375,1.96069061689476,534.417104623644,0.167282042326994,0.361220826384152,3.06943416109851,,,,,,,,
17615963,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5",(reverse order),"voided, I messed up",,,,,,,,,,,,,,
17615964,-empty,doc2vec/TF-IDF/TF-IDF bi + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5",(reverse order),,,,,,,,,,,,,,,
17615965,-empty,TF-IDF/TF-IDF bi/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5",(reverse order),,,,,,,,,,,,,,,
17615966,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5",(reverse order),,,,,,,,,,,,,,,
17615967,-empty,doc2vec/TF-IDF bi/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5",(reverse order),,,,,,,,,,,,,,,
,-empty,doc2vec/GPT2 + NN,Jamie,,,,,,0.5325,0.2245,,,,,,,,,
17650222,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","2000, 1000",0.387597603463077,1.14729435705493,1.92233512452816,534.542772914953,0.126268530384059,0.373756625657387,3.06962948158309,,,12-Aug,,,,,
17650223,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1800, 1000",0.397472643776317,1.13547973890647,1.92144936884229,534.545598248474,0.130023507175484,0.371444576855981,3.05692910774876,,,,,,,,
17650224,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1600, 1000",0.395619370341265,1.13320402814431,1.92800396091773,534.543172640596,0.129236357593096,0.370181977896747,3.06120798906204,,,,,,,,
17650260,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1400, 1000",0.397041121775508,1.13825964905905,1.92347070874081,534.541228520424,0.129678670351892,0.371770050278691,3.06173035779986,,,,,,,,
17650289,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1200, 1000",0.395083374592893,1.14177541778143,1.91982321224977,534.543317995375,0.129044797289077,0.372934390086853,3.0615986300312,,,,,,,,
17650319,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","2000, 800",0.433048225990343,1.09726505898224,1.96721341261225,534.502473302415,0.141312210219255,0.35805931389406,3.06447847159449,,,,,,,,
17650347,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1800, 800",0.408310659501887,1.12406030406402,1.93706592293471,534.530563113499,0.133385763677643,0.367204819634668,3.06112622699873,,,,,,,,
17650398,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1600, 800",0.409864138704798,1.12997896898038,1.94088602822608,534.519270864088,0.133468628245673,0.367967647554781,3.07086499720646,,,,,,,,
17650488,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1400, 800",0.417726923793214,1.11941803580269,1.93864211382187,534.524212926582,0.136598661685742,0.366054943667515,3.05806014962456,,,,,,,,
17650534,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1200, 800",0.380157255701768,1.15485280557435,1.90329819078723,534.561691747936,0.124309511255022,0.377631061039278,3.05815099636158,,,,,,,,
17650604,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","2000, 600",0.423409387193335,1.10991546711121,1.95662522541346,534.510049920282,0.138073950306769,0.361943824784996,3.06654069252467,,,,,,,,
17650704,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1800, 600",0.408946586660973,1.12301556658838,1.93792896693633,534.530108879814,0.133601436478846,0.366885304287176,3.06094453352471,,,,,,,,
17650954,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1600, 600",0.429536999604816,1.10471449141725,1.95632543118132,534.509423077796,0.140323880271439,0.360895159602962,3.06103992259857,,,,,,,,
17651038,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1400, 600",0.436077964669704,1.10608173480929,1.95989116560905,534.497949134911,0.142231513073779,0.36076044072613,3.06597290041834,,,,,,,,
17651136,-empty,doc2vec/TF-IDF/distilbert + NN,"50 epochs [500TF-IDFbi+800doc2vec+768distilbert,1200,800] ReLU Adam 1e-5","1200, 600",0.463686288047749,1.07844615741014,1.97942775640355,534.478439798138,0.151636823857611,0.352678425535582,3.05787391381369,,,,,,,,
17667565,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1600,800] ReLU Adam 1e-5","2000, 600",0.431494746787432,1.01564835045037,2.04645447897125,534.506402423791,0.140914518820694,0.331683293157797,3.06210282942162,,,13-Aug,,,,,
17667566,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1700, 600",0.414447356587069,1.02968871365562,2.03338163351517,534.522482296242,0.135304550536971,0.336162280636713,3.06307034717079,,,,,,,,
17667567,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1400, 600",0.417504349287534,1.02852587542186,2.03146476736421,534.522505007926,0.13643974705341,0.33612059495888,3.05999064278607,,,,,,,,
17667568,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1100, 600",0.373375546783798,1.07803280475673,1.98634573542704,534.562245913032,0.121843806790726,0.351794920444809,3.06437854018377,,,,,,,,
17667569,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"800, 600",0.453029965796203,1.01270037383432,2.05093776544281,534.483331894926,0.147873196898866,0.330554826580553,3.06363813927713,,,,,,,,
17667570,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 500",0.442646183755695,1.00945260298613,2.05753778088675,534.490363432371,0.144325911839586,0.32913458362769,3.06699038387288,,,,,,,,
17667571,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1700, 500",0.426775258799642,1.02840777466375,2.03565734427733,534.509159622259,0.139284004168662,0.335635090881868,3.06406511894108,,,,,,,,
17667572,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1400, 500",0.397617998555536,1.05082420702154,2.01395860114194,534.53759919328,0.129737741120325,0.342870693552092,3.06478280816348,,,,,,,,
17667573,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1100, 500",0.395206017687859,1.06180303518948,2.00015898178977,534.542831965332,0.129069536296125,0.346772111901307,3.06196201697925,,,,,,,,
17667574,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"800, 500",0.4102502373371,1.04476472966282,2.01796948458103,534.527015548419,0.133949017002243,0.341121578491511,3.06273421424385,,,,,,,,
17667575,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 400",0.417281774781854,1.03112409210042,2.02852587542186,534.523068257695,0.136382193784007,0.337007207702072,3.05964996752228,,,,,,,,
17667576,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1700, 400",0.406775349646379,1.04543245317986,2.02086749549173,534.526924701682,0.132659999496333,0.340942657495974,3.06629994867159,,,,,,,,
17667577,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1400, 400",0.387225131841327,1.05978169529095,2.00065409650648,534.552339076361,0.126526141433572,0.34628457101808,3.06043579179743,,,,,,,,
17667578,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"1100, 400",0.378635572856811,1.08552766056025,1.98154448537594,534.554292281207,0.123451798601639,0.353929613947475,3.06707214593619,,,,,,,,
17667579,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"800, 400",0.391649367933827,1.07369941540124,1.98972069170705,534.544930524957,0.127847097113795,0.350490425035029,3.06342010710829,,,,,,,,
17667580,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 700",0.455610013127353,0.991246916888862,2.06863016747595,534.484512902507,0.148898142168979,0.323949913528841,3.05987708436481,,,,,,,,
17667581,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 800",0.475028503163737,0.979464095098364,2.08305208697666,534.462455314761,0.155110528376663,0.31982332071621,3.06251618207502,,,,,,,,
17667582,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 900",0.381410940672538,1.06617730557662,2.00212581364608,534.550285940104,0.124306799508505,0.347481087802928,3.0683031192227,,,,,,,,
17667583,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 1000",0.4636999150583,0.997742458585243,2.06843030465453,534.470127321702,0.151230850595759,0.325403209677921,3.06617276323977,,,,,,,,
17667584,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 1200",0.410686301674759,1.03994076792746,2.02255724480016,534.526815685597,0.134101736545775,0.339572716000307,3.06249801272762,,,,,,,,
17667585,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 1400",0.467847068602913,0.987190610081262,2.07950452189633,534.465457799419,0.152557410655038,0.321906993553892,3.06669513197759,,,,,,,,
17667586,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 1600",0.430704380175425,1.02448319562482,2.04645447897125,534.498357945228,0.140251749079237,0.333605987545668,3.07093767459607,,,,,,,,
17667587,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 1800",0.424267888858101,1.02388360716053,2.03309092395673,534.518757580024,0.138786857574191,0.334933640021633,3.05697453111726,,,,,,,,
17667588,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2000, 2000",0.463277477731193,1.00276174080517,2.06279780695976,534.471162974503,0.15112330082414,0.327105614874216,3.06555954776493,,,,,,,,
,-empty,GPT2 + NN,Jamie,,,,,,0.5929,0.3374,,,,,,,,,
,-empty,Ensemble,On all corpus; GPT_1024 + Doc2Vec; ReLU (1024); ReLU (512); ReLU (512) ; epochs = 10;,,,,,,0.6,0.43,,,,,,,,,
,-empty,Trisemble,On all corpus; GPT_1024 + distilbert + Doc2Vec; ReLU (1024); ReLU (512); ReLU (512) ; epochs = 10;,,,,,,0.52,0.45,,,,,,,,,
,-empty,Trisemble,On all corpus; GPT_1024 + distilbert + Doc2Vec; ReLU (2048); ReLU (1024); ReLU (512) ; epochs = 10;,,,,,,0.46,0.51,,,,,,,,,
17621052,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,"200 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1024,256,128,256] ReLU+BatchNorm Adam 1e-5",,0.732215615645625,0.989897842844229,2.07647932555382,534.201407215956,0.238788503642607,0.322823249874827,3.06637716839805,,,,,,,,
17671806,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,,,,,,,,,,,,,,,,
17671807,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1600,800] ReLU Adam 1e-5","2100, 800",0.433407070601541,1.01696562813705,2.04713128716199,534.502496014099,0.141446919788189,0.331897344062239,3.06409691529904,,,,,,,,
17671808,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2200, 800",0.493306866650617,0.966686501537581,2.09050151941167,534.4495051124,0.161359675384783,0.316201193683019,3.05718802094925,,,,,,,,
17671809,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2300, 800",0.430958751039059,1.01513506638625,2.05503495328206,534.498871229292,0.140369669522608,0.33064457664658,3.07017001966831,,,,,,,,
17671810,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2400, 800",0.37435214920668,1.07540733405707,1.99130142493107,534.558939091805,0.122069677503448,0.350671491352149,3.06670875898814,,,,,,,,
17671811,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,"2500, 800",0.434174725529295,1.0110742172418,2.04774904497367,534.507002012255,0.141941749591255,0.330543522972128,3.05882326221547,,,,,,,,
,-empty,Trisemble,On all corpus; GPT_1024 + distilbert + Doc2Vec; ReLU (2048); ReLU (1024); ReLU (512) ; ReLU (1024); epochs = 10;,,,,,,0.49,0.39,,,,,,,,,
,-empty,Trisemble,"On all corpus; GPT_1024 + distilbert + Doc2Vec; CNN (5), Maxpool (4); CNN (3), Maxpool (4); epochs = 10;",,,,,,0.59,0.36,,,,,,,,,
,-empty,Trisemble,On all corpus; GPT_1024 + distilbert + Doc2Vec; CNN (5) + Maxpool (4) + ReLU (1024); CNN (3) + Maxpool (4) + ReLU (1024) ; Linear (1024); epochs = 10;,,,,,,0.48,0.37,,,,,,,,,
,-empty,Trisemble,On all corpus; GPT_1024 + distilbert + Doc2Vec; CNN (5) + Maxpool (4) + ReLU (1024); CNN (3) + Maxpool (4) + ReLU (1024) ; CNN (2) + Maxpool (4) + ReLU (1024); CNN (4) + Maxpool (4) + ReLU (1024); Linear (1024); epochs = 10;,,,,,,0.46,0.37,,,,17-Aug,,,,,
,-empty,Trisemble,On all corpus; GPT_1024 + distilbert + Doc2Vec; CNN (5) + Maxpool (4) + ReLU (1024); CNN (3) + Maxpool (4) + ReLU (1024) ; CNN (2) + Maxpool (4) + ReLU (1024); CNN (4) + Maxpool (4) + ReLU (1024); Linear (1024); epochs = 30;,,,,,,0.51,0.36,,,,,,,,,
,-empty,Quinsemble,On all corpus; GPT_1024 + distilbert + Doc2Vec + tfidf + tfidf_bi; CNN (5) + Maxpool (4) + ReLU (1024); CNN (3) + Maxpool (4) + ReLU (1024) ; CNN (2) + Maxpool (4) + ReLU (1024); CNN (4) + Maxpool (4) + ReLU (1024); Linear (1024); epochs = 10;,,,,,,0.42,0.3,,,,,,,,,
17676764,-empty,doc2vec/TF-IDF/TF-IDF bi/distilbert + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768distilbert,1600,800] ReLU Adam 1e-5","2200, 800",0.403241411576599,1.04265708536413,2.02429241747709,534.529809085582,0.131479638384341,0.339965520918493,3.06694950284122,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.01,10.2995171495928,0.147017274507043,2.91993222833419,524.633533347566,3.35822847427102,0.047935994502305,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.05,3.420166158682,0.344945060435792,2.72200444240544,531.512884338477,1.11516872237823,0.112471711750139,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.1,2.02310686755908,0.477899260053327,2.5890502427879,532.9099436296,0.659647922368748,0.155822343866634,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.2,1.14272476618321,0.657889357758993,2.40906014508224,533.790325730976,0.37259327717153,0.214509354376237,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.3,0.770489345948917,0.796103583449541,2.27084591939169,534.16256115121,0.251223355726964,0.259575054206803,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.4,0.552643412930216,0.921349437431581,2.14560006540965,534.380407084229,0.180193189492767,0.300412327160274,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.5,0.40324141,1.04265709,2.02429242,534.529809,0.131479637563385,0.339965521636514,3.06694951,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.6,0.290582373007617,1.16951092659129,1.89743857624994,534.642468124151,0.094746383250986,0.381327089183521,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.7,0.200757661786683,1.31452503054722,1.75242447229402,534.732292835372,0.065458417753765,0.428609936136684,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.8,0.124864297686588,1.49381106604104,1.5731384368002,534.808186199472,0.040712863896492,0.487067382314956,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.9,0.059872542027972,1.76133653719493,1.30561296564631,534.873177955131,0.019521854524343,0.574295903979905,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.95,0.029275361002221,1.99237795876467,1.07457154407657,534.903775136157,0.009545433002761,0.649628550101305,3.06694950284123,,,,,,,,
,-empty,LINEdoc2vec/TF-IDF/TF-IDF bi/distilbert + NN,,0.99,0.005537108620901,2.42492652770144,0.642022975139791,534.927513388538,0.001805412386403,0.790663988909821,3.06694950284123,,,,,,,,
,-empty,TF-IDF* + NN,#191,0.99,0.00268368127782,2.34686311069916,0.06949189686329,535.58096131116,0.001110632034375,0.971241023506148,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.95,0.020050368422376,2.13783056522567,0.278524442336779,535.563594624015,0.008297774275562,0.884733641594433,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.9,0.045044171166413,1.98122141627956,0.435133591282886,535.538600821271,0.018641371414978,0.819921497494759,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.8,0.104246826825316,1.77239005708661,0.643964950475842,535.479398165612,0.043142181715458,0.733497375815876,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.7,0.180862873586756,1.60798134715771,0.808373660404744,535.402782118851,0.074849462525461,0.665457410904117,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.6,0.274177381632411,1.47304642732685,0.943308580235604,535.309467610805,0.113467342660462,0.609615070102142,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.5,0.391440242285764,1.35239573341381,1.06395927414864,535.192204750152,0.16199616408213,0.55968420583119,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.4,0.551559373304736,1.23421316404945,1.182141843513,535.032085619133,0.228260901886736,0.510774766202293,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.3,0.797459304685844,1.10779992024401,1.30855508731844,534.786185687752,0.330025721464785,0.458459090976672,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.2,1.23192107749624,0.960294450492008,1.45606055707044,534.351723914941,0.509826194263965,0.397414472412614,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.1,2.43629041239595,0.740976256426285,1.67537875113616,533.147354580042,1.00825019699966,0.3066504110974,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.05,4.28119734577814,0.577799812465646,1.8385551950968,531.302447646659,1.7717584263816,0.239120415111732,2.41635500756245,,,,,,,,
,-empty,TF-IDF* + NN,,0.01,15.4775228220687,0.294540307312043,2.1218147002504,520.106122170369,6.4053182473721,0.121894467654886,2.41635500756245,,,,,,,,
,-empty,Quinsemble,On all corpus; GPT_1024 + distilbert + Doc2Vec + tfidf + tfidf_bi; CNN (5) + Maxpool (3) + ReLU (1024); CNN (3) + Maxpool (3) + ReLU (1024) ; CNN (2) + Maxpool (3) + ReLU (1024); CNN (4) + Maxpool (3) + ReLU (1024); Linear (1024); epochs = 5; weight = 3,,,,,,0.33,0.32,,,,20-Aug,,,,,
,-empty,Quinsemble,On all corpus; GPT_1024 + distilbert + Doc2Vec + tfidf + tfidf_bi; CNN (5) + Maxpool (3) + ReLU (1024); CNN (3) + Maxpool (3) + ReLU (1024) ; CNN (2) + Maxpool (3) + ReLU (1024); CNN (4) + Maxpool (3) + ReLU (1024); Linear (1024); epochs = 5; weight = 1,,,,,,0.12,0.46,,,,,,,,,
,-empty,Quinsemble,On all corpus; GPT_1024 + distilbert + Doc2Vec + tfidf + tfidf_bi; CNN (5) + Maxpool (3) + ReLU (1024); CNN (3) + Maxpool (3) + ReLU (1024) ; CNN (2) + Maxpool (3) + ReLU (1024); CNN (4) + Maxpool (3) + ReLU (1024); Linear (1024); epochs = 5; weight = 2,,,,,,0.25,0.37,,,,,,,,,
,-empty,Quinsemble,On all corpus; GPT_1024 + distilbert + Doc2Vec + tfidf + tfidf_bi; CNN (5) + Maxpool (3) + ReLU (1024); CNN (3) + Maxpool (3) + ReLU (1024) ; CNN (2) + Maxpool (3) + ReLU (1024); CNN (4) + Maxpool (3) + ReLU (1024); MaxPool(3) + ReLU (1024); Linear (1024); epochs = 5; weight = 2,,,,,,0.24,0.37,,,,,,,,,
,-empty,Quinsemble,On all corpus; GPT_1024 + distilbert + Doc2Vec + tfidf + tfidf_bi; CNN (5) + Maxpool (3) + ReLU (1024); CNN (3) + Maxpool (3) + ReLU (1024) ; CNN (2) + Maxpool (3) + ReLU (1024); CNN (4) + Maxpool (3) + ReLU (1024); ReLU (1024); Linear (1024); epochs = 5; weight = 2,,,,,,0.22,0.37,,,,,,,,,
,-empty,BERT + LSTM RNN,,,,,,,0.597262710977561,0.162094551833082,,,,21-Aug,,,,,
