,newsurl,newsrule
52,https://www.jpost.com/jpost-tech/israeli-artificial-intelligence-start-up-signs-japanese-r-and-d-deal-639027,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
53,https://www.jpost.com/jpost-tech/israeli-tech-firm-notraffic-installs-ai-based-traffic-solution-in-phoenix-639023,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
5,https://www.jpost.com/judaism/amid-covid-19-ots-releases-guide-on-how-to-safely-observe-high-holy-days-639145,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
60,https://www.jpost.com/kabbalah/a-short-introduction-to-kabbalah-634306,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
61,https://www.jpost.com/kabbalah/the-kabbalah-of-information-634069,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
16,https://www.jpost.com/middle-east/did-beirut-explosion-save-lebanon-from-hariri-verdict-violence-639045,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
15,https://www.jpost.com/middle-east/impossible-beirut-port-blast-was-caused-by-hezbollah-arms-president-639049,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
68,https://www.jpost.com/middle-east/iran-sentences-pastor-wife-to-prison-for-security-crime-of-evangelism-639011,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
27,https://www.jpost.com/middle-east/lessons-for-today-from-the-awacs-controversy-639113,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
34,https://www.jpost.com/middle-east/netanyahu-calls-uae-a-democracy-putting-spotlight-on-human-rights-639117,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
14,https://www.jpost.com/middle-east/special-court-to-rule-on-assassination-of-lebanese-pm-hariri-on-tuesday-639030,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
20,https://www.jpost.com/middle-east/were-suspicious-tunnels-discovered-near-beirut-port-after-explosion-638131,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
42,https://www.jpost.com/middle-east/what-is-the-us-threat-to-trigger-snapback-of-un-sanctions-on-iran-639123,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
9,https://www.jpost.com/opinion/china-has-proven-to-be-a-bad-actor-we-owe-them-nothing-639116,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
