,newsurl,newsrule
142,https://www.dailymail.co.uk/news/article-8638977/President-Xi-Jinping-facing-widespread-opposition-Communist-Party-insider-claims.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
234,https://www.dailymail.co.uk/news/article-8639099/Shocking-moment-man-jumps-WHALE-SHARK-rides-animal-clinging-fin.html,"^.*\/news\/[0-9a-z-]{12,}\/"
235,https://www.dailymail.co.uk/news/article-8639099/Shocking-moment-man-jumps-WHALE-SHARK-rides-animal-clinging-fin.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
236,https://www.dailymail.co.uk/news/article-8639099/Shocking-moment-man-jumps-WHALE-SHARK-rides-animal-clinging-fin.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
46,https://www.dailymail.co.uk/news/article-8639141/Trump-attacks-Michelle-Obama-saying-wouldnt-won-werent-Barack-Obamas-failures.html,"^.*\/news\/[0-9a-z-]{12,}\/"
47,https://www.dailymail.co.uk/news/article-8639141/Trump-attacks-Michelle-Obama-saying-wouldnt-won-werent-Barack-Obamas-failures.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
48,https://www.dailymail.co.uk/news/article-8639141/Trump-attacks-Michelle-Obama-saying-wouldnt-won-werent-Barack-Obamas-failures.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
143,https://www.dailymail.co.uk/news/article-8639171/Coin-shortage-hits-retailers-laundromats-tooth-fairy.html,"^.*\/news\/[0-9a-z-]{12,}\/"
144,https://www.dailymail.co.uk/news/article-8639171/Coin-shortage-hits-retailers-laundromats-tooth-fairy.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
145,https://www.dailymail.co.uk/news/article-8639171/Coin-shortage-hits-retailers-laundromats-tooth-fairy.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
154,https://www.dailymail.co.uk/news/article-8639229/Lost-hiker-rescued-stranded-Santa-Fe-National-Forest-14-days.html,"^.*\/news\/[0-9a-z-]{12,}\/"
155,https://www.dailymail.co.uk/news/article-8639229/Lost-hiker-rescued-stranded-Santa-Fe-National-Forest-14-days.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
159,https://www.dailymail.co.uk/news/article-8639237/TikTok-star-Bryce-Halls-throws-huge-party-Hollywood-Hills-home-amid-Covid-19-pandemic.html,"^.*\/news\/[0-9a-z-]{12,}\/"
215,https://www.dailymail.co.uk/news/article-8639237/TikTok-star-Bryce-Halls-throws-huge-party-Hollywood-Hills-home-amid-Covid-19-pandemic.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
216,https://www.dailymail.co.uk/news/article-8639237/TikTok-star-Bryce-Halls-throws-huge-party-Hollywood-Hills-home-amid-Covid-19-pandemic.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
192,https://www.dailymail.co.uk/news/article-8639243/Uber-Lyft-consider-franchise-model-California-employee-ruling.html,"^.*\/news\/[0-9a-z-]{12,}\/"
193,https://www.dailymail.co.uk/news/article-8639243/Uber-Lyft-consider-franchise-model-California-employee-ruling.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
194,https://www.dailymail.co.uk/news/article-8639243/Uber-Lyft-consider-franchise-model-California-employee-ruling.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
198,https://www.dailymail.co.uk/news/article-8639257/Footage-shows-Texas-gunman-26-talking-police-negotiators-18-hour-standoff.html,"^.*\/news\/[0-9a-z-]{12,}\/"
199,https://www.dailymail.co.uk/news/article-8639257/Footage-shows-Texas-gunman-26-talking-police-negotiators-18-hour-standoff.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
