,newsurl,newsrule
19,https://www.washingtonpost.com/media/2020/08/18/how-do-you-sleep-night-cnns-anderson-cooper-thrashes-my-pillow-ceo-over-dubious-coronavirus-drug/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
72,https://www.washingtonpost.com/nation/2020/08/17/residential-segregation-plays-role-covid-19-disparaties-study-finds/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
0,https://www.washingtonpost.com/nation/2020/08/18/coronavirus-covid-live-updates-us/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
4,https://www.washingtonpost.com/national-security/senate-intelligence-trump-russia-report/2020/08/18/62a7573e-e093-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
28,https://www.washingtonpost.com/national/as-breonna-taylor-protests-stretch-into-12th-week-calls-for-officers-arrests-intensify/2020/08/18/ce6f2b9a-d823-11ea-930e-d88518c57dcc_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
3,https://www.washingtonpost.com/national/iowas-katrina-help-is-slow-to-come-for-storm-battered-state/2020/08/17/4eac3574-e002-11ea-8181-606e603bb1c4_story.html?itid=sf_,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
70,https://www.washingtonpost.com/national/victims-confront-golden-state-killer/2020/08/18/e333678c-e159-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
127,https://www.washingtonpost.com/news/voraciously/wp/2020/08/13/5-no-cook-salads-to-keep-you-and-your-kitchen-cool-and-happy/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
126,https://www.washingtonpost.com/news/voraciously/wp/2020/08/14/its-hot-were-stuck-and-everything-is-terrible-these-cocktails-can-swizzle-your-worries-away/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
125,https://www.washingtonpost.com/news/voraciously/wp/2020/08/15/expect-the-unexpected-okra-with-these-9-recipes-for-pilaf-griddle-cakes-fried-rice-and-more/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
124,https://www.washingtonpost.com/news/voraciously/wp/2020/08/16/hearts-of-palm-fills-in-for-the-seafood-in-this-plant-based-ceviche/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
